date,country,country_code,bond_yield_10y
2018-01-03,Slovakia,SK,0.75
2018-01-04,Slovakia,SK,0.72
2018-01-05,Slovakia,SK,0.72
2018-01-08,Slovakia,SK,0.73
2018-01-09,Slovakia,SK,0.72
2018-01-10,Slovakia,SK,0.77
2018-01-11,Slovakia,SK,0.79
2018-01-12,Slovakia,SK,0.79
2018-01-15,Slovakia,SK,0.76
2018-01-16,Slovakia,SK,0.76
2018-01-17,Slovakia,SK,0.78
2018-01-18,Slovakia,SK,0.76
2018-01-19,Slovakia,SK,0.79
2018-01-22,Slovakia,SK,0.77
2018-01-23,Slovakia,SK,0.77
2018-01-24,Slovakia,SK,0.8
2018-01-25,Slovakia,SK,0.8
2018-01-26,Slovakia,SK,0.83
2018-01-29,Slovakia,SK,0.86
2018-01-30,Slovakia,SK,0.86
2018-01-31,Slovakia,SK,0.88
2018-02-01,Slovakia,SK,0.88
2018-02-02,Slovakia,SK,0.94
2018-02-05,Slovakia,SK,0.92
2018-02-06,Slovakia,SK,0.88
2018-02-07,Slovakia,SK,0.92
2018-02-08,Slovakia,SK,0.94
2018-02-09,Slovakia,SK,0.93
2018-02-12,Slovakia,SK,0.96
2018-02-13,Slovakia,SK,0.91
2018-02-14,Slovakia,SK,0.9
2018-02-15,Slovakia,SK,0.96
2018-02-16,Slovakia,SK,0.89
2018-02-18,Slovakia,SK,0.89
2018-02-19,Slovakia,SK,0.91
2018-02-20,Slovakia,SK,0.92
2018-02-21,Slovakia,SK,0.95
2018-02-22,Slovakia,SK,0.95
2018-02-23,Slovakia,SK,0.91
2018-02-26,Slovakia,SK,0.92
2018-02-27,Slovakia,SK,0.94
2018-02-28,Slovakia,SK,0.92
2018-03-01,Slovakia,SK,0.89
2018-03-02,Slovakia,SK,0.9
2018-03-05,Slovakia,SK,0.9
2018-03-06,Slovakia,SK,0.92
2018-03-07,Slovakia,SK,0.87
2018-03-08,Slovakia,SK,0.86
2018-03-09,Slovakia,SK,0.84
2018-03-12,Slovakia,SK,0.83
2018-03-13,Slovakia,SK,0.85
2018-03-14,Slovakia,SK,0.81
2018-03-15,Slovakia,SK,0.81
2018-03-16,Slovakia,SK,0.81
2018-03-19,Slovakia,SK,0.83
2018-03-20,Slovakia,SK,0.84
2018-03-21,Slovakia,SK,0.84
2018-03-22,Slovakia,SK,0.81
2018-03-23,Slovakia,SK,0.82
2018-03-24,Slovakia,SK,0.8
2018-03-26,Slovakia,SK,0.79
2018-03-27,Slovakia,SK,0.77
2018-03-28,Slovakia,SK,0.79
2018-03-29,Slovakia,SK,0.78
2018-03-30,Slovakia,SK,0.79
2018-04-02,Slovakia,SK,0.76
2018-04-03,Slovakia,SK,0.78
2018-04-04,Slovakia,SK,0.78
2018-04-05,Slovakia,SK,0.79
2018-04-06,Slovakia,SK,0.75
2018-04-09,Slovakia,SK,0.75
2018-04-10,Slovakia,SK,0.8
2018-04-11,Slovakia,SK,0.77
2018-04-12,Slovakia,SK,0.77
2018-04-13,Slovakia,SK,0.77
2018-04-14,Slovakia,SK,0.75
2018-04-16,Slovakia,SK,0.78
2018-04-17,Slovakia,SK,0.75
2018-04-18,Slovakia,SK,0.78
2018-04-19,Slovakia,SK,0.83
2018-04-20,Slovakia,SK,0.82
2018-04-23,Slovakia,SK,0.82
2018-04-24,Slovakia,SK,0.82
2018-04-25,Slovakia,SK,0.82
2018-04-26,Slovakia,SK,0.81
2018-04-27,Slovakia,SK,0.79
2018-04-30,Slovakia,SK,0.78
2018-05-01,Slovakia,SK,0.79
2018-05-02,Slovakia,SK,0.79
2018-05-03,Slovakia,SK,0.76
2018-05-04,Slovakia,SK,0.77
2018-05-07,Slovakia,SK,0.78
2018-05-08,Slovakia,SK,0.78
2018-05-09,Slovakia,SK,0.8
2018-05-10,Slovakia,SK,0.77
2018-05-11,Slovakia,SK,0.77
2018-05-14,Slovakia,SK,0.8
2018-05-15,Slovakia,SK,0.82
2018-05-16,Slovakia,SK,0.83
2018-05-17,Slovakia,SK,0.85
2018-05-18,Slovakia,SK,0.82
2018-05-20,Slovakia,SK,0.79
2018-05-21,Slovakia,SK,0.79
2018-05-22,Slovakia,SK,0.81
2018-05-23,Slovakia,SK,0.78
2018-05-24,Slovakia,SK,0.77
2018-05-25,Slovakia,SK,0.74
2018-05-28,Slovakia,SK,0.7
2018-05-29,Slovakia,SK,0.7
2018-05-30,Slovakia,SK,0.73
2018-05-31,Slovakia,SK,0.72
2018-06-01,Slovakia,SK,0.73
2018-06-04,Slovakia,SK,0.73
2018-06-05,Slovakia,SK,0.73
2018-06-06,Slovakia,SK,0.81
2018-06-07,Slovakia,SK,0.83
2018-06-08,Slovakia,SK,0.81
2018-06-11,Slovakia,SK,0.83
2018-06-12,Slovakia,SK,0.81
2018-06-13,Slovakia,SK,0.81
2018-06-14,Slovakia,SK,0.77
2018-06-15,Slovakia,SK,0.76
2018-06-16,Slovakia,SK,0.77
2018-06-17,Slovakia,SK,0.77
2018-06-18,Slovakia,SK,0.74
2018-06-19,Slovakia,SK,0.73
2018-06-20,Slovakia,SK,0.73
2018-06-21,Slovakia,SK,0.7
2018-06-22,Slovakia,SK,0.71
2018-06-25,Slovakia,SK,0.68
2018-06-26,Slovakia,SK,0.68
2018-06-27,Slovakia,SK,0.67
2018-06-28,Slovakia,SK,0.69
2018-06-29,Slovakia,SK,0.69
2018-07-02,Slovakia,SK,0.65
2018-07-03,Slovakia,SK,0.67
2018-07-04,Slovakia,SK,0.68
2018-07-05,Slovakia,SK,0.66
2018-07-06,Slovakia,SK,0.67
2018-07-09,Slovakia,SK,0.67
2018-07-10,Slovakia,SK,0.69
2018-07-11,Slovakia,SK,0.68
2018-07-12,Slovakia,SK,0.67
2018-07-13,Slovakia,SK,0.66
2018-07-14,Slovakia,SK,0.65
2018-07-15,Slovakia,SK,0.65
2018-07-16,Slovakia,SK,0.68
2018-07-17,Slovakia,SK,0.67
2018-07-18,Slovakia,SK,0.65
2018-07-19,Slovakia,SK,0.65
2018-07-20,Slovakia,SK,0.68
2018-07-21,Slovakia,SK,0.65
2018-07-22,Slovakia,SK,0.65
2018-07-23,Slovakia,SK,0.68
2018-07-24,Slovakia,SK,0.69
2018-07-25,Slovakia,SK,0.68
2018-07-26,Slovakia,SK,0.89
2018-07-27,Slovakia,SK,0.85
2018-07-30,Slovakia,SK,0.9
2018-07-31,Slovakia,SK,0.88
2018-08-01,Slovakia,SK,0.89
2018-08-02,Slovakia,SK,0.89
2018-08-03,Slovakia,SK,0.85
2018-08-06,Slovakia,SK,0.83
2018-08-07,Slovakia,SK,0.85
2018-08-08,Slovakia,SK,0.84
2018-08-09,Slovakia,SK,0.82
2018-08-10,Slovakia,SK,0.79
2018-08-13,Slovakia,SK,0.78
2018-08-14,Slovakia,SK,0.79
2018-08-15,Slovakia,SK,0.77
2018-08-16,Slovakia,SK,0.8
2018-08-17,Slovakia,SK,0.8
2018-08-20,Slovakia,SK,0.79
2018-08-21,Slovakia,SK,0.81
2018-08-22,Slovakia,SK,0.81
2018-08-23,Slovakia,SK,0.81
2018-08-24,Slovakia,SK,0.81
2018-08-27,Slovakia,SK,0.81
2018-08-28,Slovakia,SK,0.81
2018-08-29,Slovakia,SK,0.83
2018-08-30,Slovakia,SK,0.8
2018-08-31,Slovakia,SK,0.79
2018-09-03,Slovakia,SK,0.78
2018-09-04,Slovakia,SK,0.79
2018-09-05,Slovakia,SK,0.81
2018-09-06,Slovakia,SK,0.79
2018-09-07,Slovakia,SK,0.81
2018-09-10,Slovakia,SK,0.82
2018-09-11,Slovakia,SK,0.84
2018-09-12,Slovakia,SK,0.83
2018-09-13,Slovakia,SK,0.84
2018-09-14,Slovakia,SK,0.87
2018-09-16,Slovakia,SK,0.83
2018-09-17,Slovakia,SK,0.85
2018-09-18,Slovakia,SK,0.91
2018-09-19,Slovakia,SK,0.92
2018-09-20,Slovakia,SK,0.93
2018-09-21,Slovakia,SK,0.96
2018-09-24,Slovakia,SK,0.99
2018-09-25,Slovakia,SK,1.03
2018-09-26,Slovakia,SK,1.02
2018-09-27,Slovakia,SK,1.01
2018-09-28,Slovakia,SK,0.98
2018-10-01,Slovakia,SK,0.99
2018-10-02,Slovakia,SK,0.97
2018-10-03,Slovakia,SK,1.0
2018-10-04,Slovakia,SK,1.04
2018-10-05,Slovakia,SK,1.07
2018-10-08,Slovakia,SK,1.09
2018-10-09,Slovakia,SK,1.13
2018-10-10,Slovakia,SK,1.12
2018-10-11,Slovakia,SK,1.1
2018-10-12,Slovakia,SK,1.09
2018-10-15,Slovakia,SK,1.08
2018-10-16,Slovakia,SK,1.07
2018-10-17,Slovakia,SK,1.04
2018-10-18,Slovakia,SK,1.05
2018-10-19,Slovakia,SK,1.05
2018-10-22,Slovakia,SK,1.06
2018-10-23,Slovakia,SK,1.02
2018-10-24,Slovakia,SK,1.02
2018-10-25,Slovakia,SK,1.02
2018-10-26,Slovakia,SK,0.98
2018-10-29,Slovakia,SK,1.0
2018-10-30,Slovakia,SK,0.99
2018-10-31,Slovakia,SK,1.01
2018-11-01,Slovakia,SK,1.01
2018-11-02,Slovakia,SK,1.01
2018-11-05,Slovakia,SK,1.02
2018-11-06,Slovakia,SK,1.02
2018-11-07,Slovakia,SK,1.03
2018-11-08,Slovakia,SK,1.01
2018-11-09,Slovakia,SK,1.01
2018-11-12,Slovakia,SK,1.0
2018-11-13,Slovakia,SK,1.0
2018-11-14,Slovakia,SK,1.0
2018-11-15,Slovakia,SK,0.97
2018-11-16,Slovakia,SK,0.98
2018-11-19,Slovakia,SK,0.98
2018-11-20,Slovakia,SK,1.04
2018-11-21,Slovakia,SK,1.05
2018-11-22,Slovakia,SK,1.04
2018-11-23,Slovakia,SK,1.02
2018-11-26,Slovakia,SK,1.04
2018-11-27,Slovakia,SK,1.03
2018-11-28,Slovakia,SK,1.03
2018-11-29,Slovakia,SK,1.01
2018-11-30,Slovakia,SK,1.01
2018-12-01,Slovakia,SK,1.01
2018-12-03,Slovakia,SK,1.01
2018-12-04,Slovakia,SK,1.0
2018-12-05,Slovakia,SK,1.0
2018-12-06,Slovakia,SK,0.98
2018-12-07,Slovakia,SK,0.99
2018-12-10,Slovakia,SK,0.99
2018-12-11,Slovakia,SK,1.0
2018-12-12,Slovakia,SK,1.0
2018-12-13,Slovakia,SK,1.0
2018-12-14,Slovakia,SK,1.0
2018-12-17,Slovakia,SK,1.0
2018-12-18,Slovakia,SK,0.98
2018-12-19,Slovakia,SK,0.98
2018-12-20,Slovakia,SK,0.96
2018-12-21,Slovakia,SK,0.96
2018-12-24,Slovakia,SK,0.96
2018-12-25,Slovakia,SK,0.96
2018-12-26,Slovakia,SK,0.96
2018-12-27,Slovakia,SK,0.96
2018-12-28,Slovakia,SK,0.96
2018-12-31,Slovakia,SK,0.96
2019-01-01,Slovakia,SK,0.96
2019-01-02,Slovakia,SK,0.96
2019-01-03,Slovakia,SK,0.9
2019-01-04,Slovakia,SK,0.93
2019-01-07,Slovakia,SK,0.94
2019-01-08,Slovakia,SK,0.96
2019-01-09,Slovakia,SK,0.95
2019-01-10,Slovakia,SK,0.94
2019-01-11,Slovakia,SK,0.94
2019-01-14,Slovakia,SK,0.94
2019-01-15,Slovakia,SK,0.93
2019-01-16,Slovakia,SK,0.94
2019-01-17,Slovakia,SK,0.96
2019-01-18,Slovakia,SK,0.97
2019-01-21,Slovakia,SK,0.96
2019-01-22,Slovakia,SK,0.95
2019-01-23,Slovakia,SK,0.93
2019-01-24,Slovakia,SK,0.9
2019-01-25,Slovakia,SK,0.9
2019-01-28,Slovakia,SK,0.9
2019-01-29,Slovakia,SK,0.89
2019-01-30,Slovakia,SK,0.89
2019-01-31,Slovakia,SK,0.86
2019-02-01,Slovakia,SK,0.87
2019-02-04,Slovakia,SK,0.88
2019-02-05,Slovakia,SK,0.87
2019-02-06,Slovakia,SK,0.87
2019-02-07,Slovakia,SK,0.83
2019-02-08,Slovakia,SK,0.81
2019-02-11,Slovakia,SK,0.83
2019-02-12,Slovakia,SK,0.84
2019-02-13,Slovakia,SK,0.83
2019-02-14,Slovakia,SK,0.82
2019-02-15,Slovakia,SK,0.82
2019-02-18,Slovakia,SK,0.83
2019-02-19,Slovakia,SK,0.82
2019-02-20,Slovakia,SK,0.82
2019-02-21,Slovakia,SK,0.84
2019-02-22,Slovakia,SK,0.82
2019-02-25,Slovakia,SK,0.81
2019-02-26,Slovakia,SK,0.82
2019-02-27,Slovakia,SK,0.85
2019-02-28,Slovakia,SK,0.86
2019-03-01,Slovakia,SK,0.86
2019-03-02,Slovakia,SK,0.85
2019-03-04,Slovakia,SK,0.84
2019-03-05,Slovakia,SK,0.84
2019-03-06,Slovakia,SK,0.81
2019-03-07,Slovakia,SK,0.76
2019-03-08,Slovakia,SK,0.76
2019-03-09,Slovakia,SK,0.77
2019-03-10,Slovakia,SK,0.77
2019-03-11,Slovakia,SK,0.73
2019-03-12,Slovakia,SK,0.74
2019-03-13,Slovakia,SK,0.74
2019-03-14,Slovakia,SK,0.75
2019-03-15,Slovakia,SK,0.74
2019-03-16,Slovakia,SK,0.74
2019-03-18,Slovakia,SK,0.73
2019-03-19,Slovakia,SK,0.74
2019-03-20,Slovakia,SK,0.74
2019-03-21,Slovakia,SK,0.69
2019-03-22,Slovakia,SK,0.64
2019-03-25,Slovakia,SK,0.64
2019-03-26,Slovakia,SK,0.64
2019-03-27,Slovakia,SK,0.59
2019-03-28,Slovakia,SK,0.61
2019-03-29,Slovakia,SK,0.62
2019-04-01,Slovakia,SK,0.64
2019-04-02,Slovakia,SK,0.63
2019-04-03,Slovakia,SK,0.65
2019-04-04,Slovakia,SK,0.64
2019-04-05,Slovakia,SK,0.64
2019-04-08,Slovakia,SK,0.63
2019-04-09,Slovakia,SK,0.62
2019-04-10,Slovakia,SK,0.6
2019-04-11,Slovakia,SK,0.61
2019-04-12,Slovakia,SK,0.64
2019-04-15,Slovakia,SK,0.64
2019-04-16,Slovakia,SK,0.64
2019-04-17,Slovakia,SK,0.64
2019-04-18,Slovakia,SK,0.6
2019-04-19,Slovakia,SK,0.61
2019-04-22,Slovakia,SK,0.61
2019-04-23,Slovakia,SK,0.61
2019-04-24,Slovakia,SK,0.56
2019-04-25,Slovakia,SK,0.57
2019-04-26,Slovakia,SK,0.56
2019-04-27,Slovakia,SK,0.57
2019-04-29,Slovakia,SK,0.56
2019-04-30,Slovakia,SK,0.56
2019-05-01,Slovakia,SK,0.56
2019-05-02,Slovakia,SK,0.57
2019-05-03,Slovakia,SK,0.56
2019-05-06,Slovakia,SK,0.56
2019-05-07,Slovakia,SK,0.53
2019-05-08,Slovakia,SK,0.53
2019-05-09,Slovakia,SK,0.52
2019-05-10,Slovakia,SK,0.53
2019-05-13,Slovakia,SK,0.52
2019-05-14,Slovakia,SK,0.51
2019-05-15,Slovakia,SK,0.5
2019-05-16,Slovakia,SK,0.51
2019-05-17,Slovakia,SK,0.49
2019-05-20,Slovakia,SK,0.51
2019-05-21,Slovakia,SK,0.52
2019-05-22,Slovakia,SK,0.51
2019-05-23,Slovakia,SK,0.48
2019-05-24,Slovakia,SK,0.48
2019-05-25,Slovakia,SK,0.48
2019-05-27,Slovakia,SK,0.47
2019-05-28,Slovakia,SK,0.46
2019-05-29,Slovakia,SK,0.44
2019-05-30,Slovakia,SK,0.45
2019-05-31,Slovakia,SK,0.42
2019-06-03,Slovakia,SK,0.42
2019-06-04,Slovakia,SK,0.41
2019-06-05,Slovakia,SK,0.38
2019-06-06,Slovakia,SK,0.37
2019-06-07,Slovakia,SK,0.34
2019-06-10,Slovakia,SK,0.36
2019-06-11,Slovakia,SK,0.35
2019-06-12,Slovakia,SK,0.34
2019-06-13,Slovakia,SK,0.34
2019-06-14,Slovakia,SK,0.32
2019-06-17,Slovakia,SK,0.31
2019-06-18,Slovakia,SK,0.26
2019-06-19,Slovakia,SK,0.26
2019-06-20,Slovakia,SK,0.23
2019-06-21,Slovakia,SK,0.26
2019-06-24,Slovakia,SK,0.24
2019-06-25,Slovakia,SK,0.21
2019-06-26,Slovakia,SK,0.22
2019-06-27,Slovakia,SK,0.22
2019-06-28,Slovakia,SK,0.21
2019-07-01,Slovakia,SK,0.17
2019-07-02,Slovakia,SK,0.17
2019-07-03,Slovakia,SK,0.12
2019-07-04,Slovakia,SK,0.1
2019-07-05,Slovakia,SK,0.13
2019-07-08,Slovakia,SK,0.11
2019-07-09,Slovakia,SK,0.13
2019-07-10,Slovakia,SK,0.16
2019-07-11,Slovakia,SK,0.19
2019-07-12,Slovakia,SK,0.2
2019-07-15,Slovakia,SK,0.16
2019-07-16,Slovakia,SK,0.13
2019-07-17,Slovakia,SK,0.06
2019-07-18,Slovakia,SK,0.06
2019-07-19,Slovakia,SK,0.02
2019-07-20,Slovakia,SK,0.07
2019-07-22,Slovakia,SK,0.07
2019-07-23,Slovakia,SK,0.05
2019-07-24,Slovakia,SK,-0.02
2019-07-25,Slovakia,SK,-0.01
2019-07-26,Slovakia,SK,-0.01
2019-07-27,Slovakia,SK,0.0
2019-07-29,Slovakia,SK,-0.02
2019-07-30,Slovakia,SK,-0.03
2019-07-31,Slovakia,SK,-0.05
2019-08-01,Slovakia,SK,-0.09
2019-08-02,Slovakia,SK,-0.11
2019-08-05,Slovakia,SK,-0.13
2019-08-06,Slovakia,SK,-0.14
2019-08-07,Slovakia,SK,-0.19
2019-08-08,Slovakia,SK,-0.17
2019-08-09,Slovakia,SK,-0.18
2019-08-12,Slovakia,SK,-0.22
2019-08-13,Slovakia,SK,-0.24
2019-08-14,Slovakia,SK,-0.29
2019-08-15,Slovakia,SK,-0.38
2019-08-16,Slovakia,SK,-0.42
2019-08-19,Slovakia,SK,-0.37
2019-08-20,Slovakia,SK,-0.4
2019-08-21,Slovakia,SK,-0.38
2019-08-22,Slovakia,SK,-0.34
2019-08-23,Slovakia,SK,-0.34
2019-08-26,Slovakia,SK,-0.36
2019-08-27,Slovakia,SK,-0.38
2019-08-28,Slovakia,SK,-0.45
2019-08-29,Slovakia,SK,-0.42
2019-08-30,Slovakia,SK,-0.42
2019-09-02,Slovakia,SK,-0.39
2019-09-03,Slovakia,SK,-0.42
2019-09-04,Slovakia,SK,-0.4
2019-09-05,Slovakia,SK,-0.3
2019-09-06,Slovakia,SK,-0.36
2019-09-09,Slovakia,SK,-0.32
2019-09-10,Slovakia,SK,-0.28
2019-09-11,Slovakia,SK,-0.28
2019-09-12,Slovakia,SK,-0.23
2019-09-13,Slovakia,SK,-0.15
2019-09-16,Slovakia,SK,-0.19
2019-09-17,Slovakia,SK,-0.21
2019-09-18,Slovakia,SK,-0.23
2019-09-19,Slovakia,SK,-0.21
2019-09-20,Slovakia,SK,-0.18
2019-09-23,Slovakia,SK,-0.26
2019-09-24,Slovakia,SK,-0.25
2019-09-25,Slovakia,SK,-0.24
2019-09-26,Slovakia,SK,-0.23
2019-09-27,Slovakia,SK,-0.23
2019-09-28,Slovakia,SK,-0.23
2019-09-30,Slovakia,SK,-0.21
2019-10-01,Slovakia,SK,-0.21
2019-10-02,Slovakia,SK,-0.2
2019-10-03,Slovakia,SK,-0.23
2019-10-04,Slovakia,SK,-0.23
2019-10-07,Slovakia,SK,-0.22
2019-10-08,Slovakia,SK,-0.23
2019-10-09,Slovakia,SK,-0.21
2019-10-10,Slovakia,SK,-0.17
2019-10-11,Slovakia,SK,-0.12
2019-10-14,Slovakia,SK,-0.14
2019-10-15,Slovakia,SK,-0.11
2019-10-16,Slovakia,SK,-0.09
2019-10-17,Slovakia,SK,-0.11
2019-10-18,Slovakia,SK,-0.1
2019-10-21,Slovakia,SK,-0.04
2019-10-22,Slovakia,SK,-0.07
2019-10-23,Slovakia,SK,-0.07
2019-10-24,Slovakia,SK,-0.1
2019-10-25,Slovakia,SK,-0.06
2019-10-28,Slovakia,SK,-0.01
2019-10-29,Slovakia,SK,-0.03
2019-10-30,Slovakia,SK,-0.05
2019-10-31,Slovakia,SK,-0.06
2019-11-01,Slovakia,SK,-0.1
2019-11-04,Slovakia,SK,-0.03
2019-11-05,Slovakia,SK,0.0
2019-11-06,Slovakia,SK,0.01
2019-11-07,Slovakia,SK,0.08
2019-11-08,Slovakia,SK,0.08
2019-11-11,Slovakia,SK,0.09
2019-11-12,Slovakia,SK,0.06
2019-11-13,Slovakia,SK,0.04
2019-11-14,Slovakia,SK,0.01
2019-11-15,Slovakia,SK,0.02
2019-11-16,Slovakia,SK,-0.04
2019-11-18,Slovakia,SK,0.01
2019-11-19,Slovakia,SK,0.03
2019-11-20,Slovakia,SK,0.02
2019-11-21,Slovakia,SK,0.02
2019-11-22,Slovakia,SK,0.02
2019-11-25,Slovakia,SK,-0.03
2019-11-26,Slovakia,SK,-0.02
2019-11-27,Slovakia,SK,-0.02
2019-11-28,Slovakia,SK,-0.01
2019-11-29,Slovakia,SK,0.0
2019-12-02,Slovakia,SK,0.1
2019-12-03,Slovakia,SK,0.03
2019-12-04,Slovakia,SK,0.07
2019-12-05,Slovakia,SK,0.08
2019-12-06,Slovakia,SK,0.08
2019-12-07,Slovakia,SK,0.05
2019-12-09,Slovakia,SK,0.07
2019-12-10,Slovakia,SK,0.08
2019-12-11,Slovakia,SK,0.05
2019-12-12,Slovakia,SK,0.09
2019-12-13,Slovakia,SK,0.08
2019-12-16,Slovakia,SK,0.1
2019-12-17,Slovakia,SK,0.09
2019-12-18,Slovakia,SK,0.13
2019-12-19,Slovakia,SK,0.14
2019-12-20,Slovakia,SK,0.13
2019-12-23,Slovakia,SK,0.14
2019-12-24,Slovakia,SK,0.07
2019-12-25,Slovakia,SK,0.07
2019-12-26,Slovakia,SK,0.07
2019-12-27,Slovakia,SK,0.14
2019-12-30,Slovakia,SK,0.19
2019-12-31,Slovakia,SK,0.09
2020-01-02,Slovakia,SK,0.14
2020-01-03,Slovakia,SK,0.1
2020-01-06,Slovakia,SK,0.04
2020-01-07,Slovakia,SK,0.11
2020-01-08,Slovakia,SK,0.13
2020-01-09,Slovakia,SK,0.16
2020-01-10,Slovakia,SK,0.14
2020-01-13,Slovakia,SK,0.17
2020-01-14,Slovakia,SK,0.15
2020-01-15,Slovakia,SK,0.12
2020-01-16,Slovakia,SK,0.11
2020-01-17,Slovakia,SK,0.11
2020-01-20,Slovakia,SK,0.1
2020-01-21,Slovakia,SK,0.07
2020-01-22,Slovakia,SK,0.08
2020-01-23,Slovakia,SK,0.04
2020-01-24,Slovakia,SK,0.02
2020-01-27,Slovakia,SK,0.02
2020-01-28,Slovakia,SK,0.05
2020-01-29,Slovakia,SK,0.04
2020-01-30,Slovakia,SK,0.01
2020-01-31,Slovakia,SK,-0.06
2020-02-03,Slovakia,SK,0.0
2020-02-04,Slovakia,SK,0.03
2020-02-05,Slovakia,SK,0.06
2020-02-06,Slovakia,SK,0.07
2020-02-07,Slovakia,SK,0.05
2020-02-10,Slovakia,SK,0.03
2020-02-11,Slovakia,SK,0.05
2020-02-12,Slovakia,SK,0.06
2020-02-13,Slovakia,SK,0.0
2020-02-14,Slovakia,SK,0.03
2020-02-17,Slovakia,SK,0.02
2020-02-18,Slovakia,SK,0.01
2020-02-19,Slovakia,SK,0.0
2020-02-20,Slovakia,SK,-0.03
2020-02-21,Slovakia,SK,-0.01
2020-02-24,Slovakia,SK,-0.04
2020-02-25,Slovakia,SK,-0.09
2020-02-26,Slovakia,SK,-0.03
2020-02-27,Slovakia,SK,-0.05
2020-02-28,Slovakia,SK,-0.09
2020-03-02,Slovakia,SK,-0.08
2020-03-03,Slovakia,SK,-0.1
2020-03-04,Slovakia,SK,-0.1
2020-03-05,Slovakia,SK,-0.12
2020-03-06,Slovakia,SK,-0.11
2020-03-09,Slovakia,SK,-0.12
2020-03-10,Slovakia,SK,-0.07
2020-03-11,Slovakia,SK,-0.07
2020-03-12,Slovakia,SK,-0.01
2020-03-13,Slovakia,SK,0.13
2020-03-16,Slovakia,SK,0.24
2020-03-17,Slovakia,SK,0.27
2020-03-18,Slovakia,SK,0.44
2020-03-19,Slovakia,SK,0.38
2020-03-20,Slovakia,SK,0.5
2020-03-23,Slovakia,SK,0.28
2020-03-24,Slovakia,SK,0.52
2020-03-25,Slovakia,SK,0.39
2020-03-26,Slovakia,SK,0.48
2020-03-27,Slovakia,SK,0.4
2020-03-30,Slovakia,SK,0.26
2020-03-31,Slovakia,SK,0.39
2020-04-01,Slovakia,SK,0.41
2020-04-02,Slovakia,SK,0.44
2020-04-03,Slovakia,SK,0.45
2020-04-06,Slovakia,SK,0.45
2020-04-07,Slovakia,SK,0.55
2020-04-08,Slovakia,SK,0.54
2020-04-09,Slovakia,SK,0.49
2020-04-14,Slovakia,SK,0.48
2020-04-15,Slovakia,SK,0.48
2020-04-16,Slovakia,SK,0.49
2020-04-17,Slovakia,SK,0.5
2020-04-20,Slovakia,SK,0.57
2020-04-21,Slovakia,SK,0.6
2020-04-22,Slovakia,SK,0.71
2020-04-23,Slovakia,SK,0.66
2020-04-24,Slovakia,SK,0.62
2020-04-27,Slovakia,SK,0.61
2020-04-28,Slovakia,SK,0.59
2020-04-29,Slovakia,SK,0.55
2020-04-30,Slovakia,SK,0.7
2020-05-01,Slovakia,SK,0.64
2020-05-04,Slovakia,SK,0.75
2020-05-05,Slovakia,SK,0.75
2020-05-06,Slovakia,SK,0.83
2020-05-07,Slovakia,SK,0.78
2020-05-08,Slovakia,SK,0.71
2020-05-11,Slovakia,SK,0.77
2020-05-12,Slovakia,SK,0.87
2020-05-13,Slovakia,SK,0.85
2020-05-14,Slovakia,SK,0.81
2020-05-15,Slovakia,SK,0.77
2020-05-18,Slovakia,SK,0.72
2020-05-19,Slovakia,SK,0.67
2020-05-20,Slovakia,SK,0.65
2020-05-21,Slovakia,SK,0.63
2020-05-22,Slovakia,SK,0.56
2020-05-25,Slovakia,SK,0.5
2020-05-26,Slovakia,SK,0.55
2020-05-27,Slovakia,SK,0.51
2020-05-28,Slovakia,SK,0.46
2020-05-29,Slovakia,SK,0.29
2020-06-01,Slovakia,SK,0.35
2020-06-02,Slovakia,SK,0.32
2020-06-03,Slovakia,SK,0.26
2020-06-04,Slovakia,SK,0.28
2020-06-05,Slovakia,SK,0.25
2020-06-08,Slovakia,SK,0.16
2020-06-09,Slovakia,SK,0.17
2020-06-10,Slovakia,SK,0.16
2020-06-11,Slovakia,SK,0.09
2020-06-12,Slovakia,SK,0.08
2020-06-15,Slovakia,SK,0.07
2020-06-16,Slovakia,SK,0.07
2020-06-17,Slovakia,SK,0.05
2020-06-18,Slovakia,SK,0.06
2020-06-19,Slovakia,SK,0.05
2020-06-22,Slovakia,SK,0.03
2020-06-23,Slovakia,SK,0.01
2020-06-24,Slovakia,SK,0.0
2020-06-25,Slovakia,SK,0.01
2020-06-26,Slovakia,SK,0.01
2020-06-27,Slovakia,SK,-0.04
2020-06-29,Slovakia,SK,0.02
2020-06-30,Slovakia,SK,0.01
2020-07-01,Slovakia,SK,0.06
2020-07-02,Slovakia,SK,-0.02
2020-07-03,Slovakia,SK,-0.02
2020-07-06,Slovakia,SK,0.0
2020-07-07,Slovakia,SK,-0.01
2020-07-08,Slovakia,SK,-0.04
2020-07-09,Slovakia,SK,-0.06
2020-07-10,Slovakia,SK,-0.04
2020-07-13,Slovakia,SK,-0.01
2020-07-14,Slovakia,SK,-0.09
2020-07-15,Slovakia,SK,-0.09
2020-07-16,Slovakia,SK,-0.1
2020-07-17,Slovakia,SK,-0.09
2020-07-20,Slovakia,SK,-0.13
2020-07-21,Slovakia,SK,-0.11
2020-07-22,Slovakia,SK,-0.14
2020-07-23,Slovakia,SK,-0.13
2020-07-24,Slovakia,SK,-0.08
2020-07-27,Slovakia,SK,-0.13
2020-07-28,Slovakia,SK,-0.15
2020-07-29,Slovakia,SK,-0.13
2020-07-30,Slovakia,SK,-0.17
